"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"941",-86.2678957,41.6811235,"street_address","range_interpolated","508 cleveland ave, south bend, in 46628, usa",41.6824724802915,41.6797745197085,-86.2665467197085,-86.2692446802915,"Demolished",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","2","46628",3735.73120117188,289.865072893193,"942","018-1031-1366","71-08-02-377-023.000-026","508",NA,"508 Cleveland AVE South Bend, IN 46628"
"942",-86.2655455,41.6815579,"premise","rooftop","506 allen st, south bend, in 46616, usa",41.6829034802915,41.6802055197085,-86.2642010197085,-86.2668989802915,"Repaired",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-10-22T00:00:00.000Z","2","46616",4995.51782226562,352.208954788269,"943","018-1035-1536","71-08-02-379-014.000-026","506","House, Garage, Fence","506 Allen ST South Bend, IN 46616"
"943",-86.2631552,41.6824479,"street_address","range_interpolated","913 lincoln way w, south bend, in 46616, usa",41.6837968802915,41.6810989197085,-86.2618062197085,-86.2645041802915,"Demolished","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-21T00:00:00.000Z","2","46616",4062.20584106445,315.005063425133,"944","018-1068-2905","71-08-02-452-025.000-026","913","House, Garage","913 Lincoln WAY South Bend, IN 46616"
"944",-86.2785245,41.6831346,"premise","rooftop","616 n johnson st, south bend, in 46628, usa",41.6844972302915,41.6817992697085,-86.2771882197085,-86.2798861802915,"Repaired","N","Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-03-09T00:00:00.000Z","2","46628",3982.84231567383,310.097570132466,"945","018-2014-0378","71-08-03-434-017.000-026","616","House, Garage, Fence","616 Johnson ST South Bend, IN 46628"
"945",-86.2778107,41.6831504,"premise","rooftop","629 n brookfield st, south bend, in 46628, usa",41.6845065302915,41.6818085697085,-86.2764613197085,-86.2791592802915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-05T00:00:00.000Z","2","46628",4144.14239501953,318.581234601587,"946","018-2014-0379","71-08-03-434-035.000-026","629","House","629 Brookfield ST South Bend, IN 46628"
"946",-86.2777711,41.6826048,"premise","rooftop","613 n brookfield st, south bend, in 46628, usa",41.6839649802915,41.6812670197085,-86.2764319197085,-86.2791298802915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-01-23T00:00:00.000Z","2","46628",5784.22698974609,344.804163346352,"947","018-2009-0115","71-08-03-476-009.000-026","613","House, Garage","613 Brookfield ST South Bend, IN 46628"
"947",-86.2674991,41.6837498,"premise","rooftop","1203 lincoln way w, south bend, in 46628, usa",41.6850919802915,41.6823940197085,-86.2661347697085,-86.2688327302915,"Repaired","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-12T00:00:00.000Z","1","46628",10231.0289306641,448.783586707517,"948","018-1077-3231","71-08-02-330-041.000-026","1203",NA,"1203 Lincoln WAY South Bend, IN 46628"
"948",-86.2730121,41.6798071,"premise","rooftop","314 birdsell st, south bend, in 46628, usa",41.6811607802915,41.6784628197085,-86.2716550697085,-86.2743530302915,"Demolished",NA,"Birdsell","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-16T00:00:00.000Z","2","46628",1769.92797851562,169.596486737794,"949","018-1049-2121","71-08-02-356-037.000-026","314",NA,"314 Birdsell ST South Bend, IN 46628"
"949",-86.2723151,41.6795471,"street_address","rooftop","1423 linden ave, south bend, in 46628, usa",41.6808960802915,41.6781981197085,-86.2709661197085,-86.2736640802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-29T00:00:00.000Z","2","46628",5139.7109375,337.17899729972,"950","018-1049-2123","71-08-02-356-039.000-026","1423",NA,"1423 Linden AVE South Bend, IN 46628"
"950",-86.2725758,41.6795986,"premise","rooftop","1411 linden ave, south bend, in 46628, usa",41.6809609302915,41.6782629697085,-86.2712266197085,-86.2739245802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46628",5045.79113769531,335.895494549786,"951","018-1049-2125","71-08-02-356-041.000-026","1411","House","1411 Linden AVE South Bend, IN 46628"
"951",-86.2657145,41.6798428,"street_address","rooftop","1040 oak st, south bend, in 46616, usa",41.6811917802915,41.6784938197085,-86.2643655197085,-86.2670634802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-06T00:00:00.000Z","2","46616",5787.77545166016,351.888151223425,"952","018-1033-1445","71-08-02-384-004.000-026","1040","House","1040 Oak ST South Bend, IN 46616"
"952",-86.2721295,41.6795471,"street_address","rooftop","1407 linden ave, south bend, in 46628, usa",41.6808960802915,41.6781981197085,-86.2707805197085,-86.2734784802915,"Repaired",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-19T00:00:00.000Z","2","46628",5001.66247558594,335.393277922188,"953","018-1049-2127","71-08-02-356-043.000-026","1407",NA,"1407 Linden AVE South Bend, IN 46628"
"953",-86.2629633,41.6798701,"street_address","rooftop","928 oak st, south bend, in 46616, usa",41.6812190802915,41.6785211197085,-86.2616143197085,-86.2643122802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46616",7928.24691772461,382.450154971428,"954","018-1029-1280","71-08-02-461-003.000-026","928",NA,"928 Oak ST South Bend, IN 46616"
"954",-86.2628271,41.6798728,"street_address","rooftop","922 oak st, south bend, in 46616, usa",41.6812217802915,41.6785238197085,-86.2614781197085,-86.2641760802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","2","46616",4936.10131835938,336.468425909029,"955","018-1029-1279","71-08-02-461-004.000-026","922","House","922 Oak ST South Bend, IN 46616"
"955",-86.2627331,41.6798728,"street_address","rooftop","918 oak st, south bend, in 46616, usa",41.6812217802915,41.6785238197085,-86.2613841197085,-86.2640820802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","2","46616",5132.72048950195,339.504601460383,"956","018-1029-1277","71-08-02-461-006.000-026","918","House, Fence","918 Oak ST South Bend, IN 46616"
"956",-86.262592,41.6798728,"street_address","rooftop","912 oak st, south bend, in 46616, usa",41.6812217802915,41.6785238197085,-86.2612430197085,-86.2639409802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-16T00:00:00.000Z","2","46616",6855.91589355469,365.796880285651,"957","018-1029-1275","71-08-02-461-008.000-026","912",NA,"912 Oak ST South Bend, IN 46616"
"957",-86.2707514,41.6796173,"premise","rooftop","1307 linden ave, south bend, in 46628, usa",41.6809648802915,41.6782669197085,-86.2694186197085,-86.2721165802915,"Repaired",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-02-19T00:00:00.000Z","2","46628",5204.42803955078,340.470837305916,"958","018-1050-2160","71-08-02-357-048.000-026","1307",NA,"1307 Linden AVE South Bend, IN 46628"
"958",-86.270609,41.679713,"street_address","rooftop","1301 linden ave, south bend, in 46628, usa",41.6810619802915,41.6783640197085,-86.2692600197085,-86.2719579802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-30T00:00:00.000Z","2","46628",5037.28155517578,338.060562860389,"959","018-1050-2161","71-08-02-357-049.000-026","1301",NA,"1301 Linden AVE South Bend, IN 46628"
"959",-86.2701565,41.6798702,"premise","rooftop","314 n walnut st, south bend, in 46628, usa",41.6812369802915,41.6785390197085,-86.2688248697085,-86.2715228302915,NA,"N","Walnut","ST","Demo Affirmed","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017",NA,NA,"46628",6278.52770996094,387.569245984413,"960","018-1050-2174","71-08-02-358-021.000-026","314","House, Sheds","314 Walnut ST South Bend, IN 46628"
"960",-86.2790179,41.6798494,"street_address","rooftop","311 n johnson st, south bend, in 46628, usa",41.6811983802915,41.6785004197085,-86.2776689197085,-86.2803668802915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-30T00:00:00.000Z","2","46628",4039.27459716797,310.796927909368,"961","018-2024-0759","71-08-03-461-011.000-026","311",NA,"311 Johnson ST South Bend, IN 46628"
"961",-86.279888,41.679494,"street_address","rooftop","317 o brien st, south bend, in 46628, usa",41.6808429802915,41.6781450197085,-86.2785390197085,-86.2812369802915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-06T00:00:00.000Z","2","46628",4377.61126708984,318.243084561193,"962","018-2024-0745","71-08-03-460-011.000-026","317",NA,"317 O'Brien ST South Bend, IN 46628"
"962",-86.2653571,41.6801424,"premise","rooftop","1029 oak st, south bend, in 46616, usa",41.6814970302915,41.6787990697085,-86.2640101197085,-86.2667080802915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2016","2016-11-10T00:00:00.000Z","2","46616",5474.65841674805,348.162482377439,"963","018-1033-1457","71-08-02-379-040.000-026","1029","House","1029 Oak ST South Bend, IN 46616"
"963",-86.2745985,41.6810637,"premise","rooftop","1616 sibley ave, south bend, in 46628, usa",41.6824064302915,41.6797084697085,-86.2732497197085,-86.2759476802915,"Repaired",NA,"Sibley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-06-22T00:00:00.000Z","2","46628",4242.02709960938,324.154798138247,"964","018-2011-0222","71-08-03-486-008.000-026","1616","House","1616 Sibley AVE South Bend, IN 46628"
"964",-86.2743605,41.681056,"premise","rooftop","1610 sibley ave, south bend, in 46628, usa",41.6824063302915,41.6797083697085,-86.2730063197085,-86.2757042802915,"Repaired",NA,"Sibley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-05-08T00:00:00.000Z","2","46628",4306.90707397461,325.339431912506,"965","018-2011-0230","71-08-03-486-010.000-026","1610","House","1610 Sibley AVE South Bend, IN 46628"
"965",-86.2674663,41.681292,"street_address","rooftop","507 blaine ave, south bend, in 46616, usa",41.6826409802915,41.6799430197085,-86.2661173197085,-86.2688152802915,"Demolished",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-30T00:00:00.000Z","2","46616",3546.85824584961,282.491789173667,"966","018-1031-1371","71-08-02-377-038.000-026","507",NA,"507 Blaine AVE South Bend, IN 46616"
"966",-86.2552511,41.6802054,"street_address","range_interpolated","326 w madison st, south bend, in 46601, usa",41.6815543802915,41.6788564197085,-86.2539021197085,-86.2566000802915,"Repaired","W","Madison","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-06-02T00:00:00.000Z","1","46601",1955.55554199219,188.090896411522,"967","018-1019-0789","71-08-02-487-002.000-026","326","House","326 Madison ST South Bend, IN 46601"
"967",-86.2828072,41.6800458,"premise","rooftop","2315 smith st, south bend, in 46628, usa",41.6814080802915,41.6787101197085,-86.2814747697085,-86.2841727302915,"Demolished",NA,"Smith","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-30T00:00:00.000Z","2","46628",2919.11053466797,232.174991269883,"968","018-2025-0782","71-08-03-454-022.000-026","2315",NA,"2315 Smith ST South Bend, IN 46628"
"968",-86.2706721,41.6803146,"premise","rooftop","329 n walnut st, south bend, in 46628, usa",41.6816734302915,41.6789754697085,-86.2693123697085,-86.2720103302915,"Demolished","N","Walnut","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-13T00:00:00.000Z","2","46628",6114.16128540039,380.904569862044,"969","018-1050-2150","71-08-02-357-038.000-026","329","House, Garage","329 Walnut ST South Bend, IN 46628"
"969",-86.2660315,41.6822249,"premise","rooftop","525 allen st, south bend, in 46616, usa",41.6835616302915,41.6808636697085,-86.2646823697085,-86.2673803302915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-02-06T00:00:00.000Z","2","46616",5344.50830078125,359.316406827403,"970","018-1035-1523","71-08-02-378-021.000-026","525","House, fence","525 Allen ST South Bend, IN 46616"
"970",-86.2673569,41.6822371,"street_address","rooftop","533 blaine ave, south bend, in 46616, usa",41.6835860802915,41.6808881197085,-86.2660079197085,-86.2687058802915,"Demolished",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-18T00:00:00.000Z","2","46616",4622.94390869141,297.70046082456,"971","018-1036-1578","71-08-02-377-030.000-026","533",NA,"533 Blaine AVE South Bend, IN 46616"
"971",-86.2642465,41.6822836,"premise","rooftop","1016 lincoln way w, south bend, in 46616, usa",41.6836242802915,41.6809263197085,-86.2629146197085,-86.2656125802915,"Demolished","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-16T00:00:00.000Z","2","46616",2931.85061645508,236.423198397247,"972","018-1034-1472","71-08-02-382-003.000-026","1016",NA,"1016 Lincoln WAY South Bend, IN 46616"
"972",-86.2770969,41.6828163,"premise","rooftop","1814 longley ave, south bend, in 46628, usa",41.6841621302915,41.6814641697085,-86.2757674697085,-86.2784654302915,"Demolished",NA,"Longley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-12T00:00:00.000Z","2","46628",4014.26260375977,301.566422599895,"973","018-2012-0254","71-08-03-477-003.000-026","1814",NA,"1814 Longley AVE South Bend, IN 46628"
"973",-86.2747571,41.6828184,"premise","rooftop","1620 longley ave, south bend, in 46628, usa",41.6841623802915,41.6814644197085,-86.2734158697085,-86.2761138302915,"Demolished",NA,"Longley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-31T00:00:00.000Z","2","46628",3818.99981689453,298.933498502133,"974","018-2013-0322","71-08-03-479-008.000-026","1620",NA,"1620 Longley AVE South Bend, IN 46628"
"974",-86.2783659,41.6869782,"premise","rooftop","1917 lincoln way w, south bend, in 46628, usa",41.6883455802915,41.6856476197085,-86.2770315197085,-86.2797294802915,"Demolished","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-11T00:00:00.000Z","1","46617",5369.51516723633,344.315053319585,"975","018-2072-2646","71-08-03-284-007.000-026","1917",NA,"1917 Lincoln WAY South Bend, IN 46617"
"975",-86.2773745,41.6872183,"premise","rooftop","918 n brookfield st, south bend, in 46628, usa",41.6885512302915,41.6858532697085,-86.2760462697085,-86.2787442302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-13T00:00:00.000Z","1","46628",5313.81970214844,350.503379280167,"976","018-2072-2660","71-08-03-285-003.000-026","918",NA,"918 Brookfield ST South Bend, IN 46628"
"976",-86.2783841,41.6795071,"street_address","rooftop","1921 linden ave, south bend, in 46628, usa",41.6808560802915,41.6781581197085,-86.2770351197085,-86.2797330802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-23T00:00:00.000Z","2","46628",4377.35916137695,325.318823134198,"977","018-2009-0103","71-08-03-487-010.000-026","1921",NA,"1921 Linden AVE South Bend, IN 46628"
"977",-86.2863489,41.6871272,"street_address","rooftop","2530 bonds ave, south bend, in 46628, usa",41.6884761802915,41.6857782197085,-86.2849999197085,-86.2876978802915,NA,NA,"Bonds","AVE","Demo Affirmed","Demo Process: Utility Retirements",NA,NA,NA,"46628",5452.03900146484,337.724149281489,"978","018-2065-2368","71-08-03-184-001.000-026","2530","House, Garage","2530 Bonds AVE South Bend, IN 46628"
"978",-86.2774142,41.6872974,"premise","rooftop","920 n brookfield st, south bend, in 46628, usa",41.6886558302915,41.6859578697085,-86.2760645697085,-86.2787625302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-20T00:00:00.000Z","1","46628",5382.044921875,351.504584561644,"979","018-2072-2661","71-08-03-285-002.000-026","920","House","920 Brookfield ST South Bend, IN 46628"
"979",-86.276621,41.6873106,"premise","rooftop","919 college st, south bend, in 46628, usa",41.6886579802915,41.6859600197085,-86.2752846697085,-86.2779826302915,"Demolished",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-20T00:00:00.000Z","1","46628",3917.95510864258,277.755008683471,"980","018-2072-2671","71-08-03-285-008.000-026","919","House, Garage
 ","919 College ST South Bend, IN 46628"
